latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2025-03-16T19:00,29.2,45,16.0,0.00,996.2,8.6,623.0
2025-03-16T20:00,28.7,45,15.8,0.00,995.7,10.2,438.0
2025-03-16T21:00,27.2,51,16.3,0.00,995.3,9.9,229.0
2025-03-16T22:00,24.9,53,14.6,0.00,995.0,9.6,50.0
2025-03-16T23:00,23.8,54,14.1,0.00,995.3,8.8,0.0
2025-03-17T00:00,23.6,55,14.0,0.00,996.0,9.8,0.0
2025-03-17T01:00,23.5,56,14.1,0.00,996.3,10.8,0.0
2025-03-17T02:00,23.4,62,15.6,0.00,996.6,12.5,0.0
2025-03-17T03:00,22.8,67,16.3,0.00,997.0,11.7,0.0
2025-03-17T04:00,22.2,70,16.5,0.00,996.9,10.6,0.0
2025-03-17T05:00,21.6,73,16.6,0.00,996.5,9.5,0.0
2025-03-17T06:00,21.1,76,16.6,0.00,996.2,8.7,0.0
2025-03-17T07:00,20.5,78,16.5,0.00,995.8,7.8,0.0
2025-03-17T08:00,20.2,79,16.5,0.00,995.8,9.3,0.0
2025-03-17T09:00,19.9,82,16.7,0.00,996.2,9.3,0.0
2025-03-17T10:00,19.8,83,16.9,0.00,996.7,8.9,0.0
2025-03-17T11:00,21.2,81,17.8,0.00,997.6,9.7,60.0
2025-03-17T12:00,23.5,73,18.5,0.00,998.3,8.0,211.0
2025-03-17T13:00,24.9,68,18.5,0.00,998.2,10.1,241.0
2025-03-17T14:00,25.5,66,18.6,0.00,998.9,9.7,63.0
2025-03-17T15:00,25.9,64,18.6,0.00,998.9,7.2,59.0
2025-03-17T16:00,26.0,64,18.6,0.00,998.7,9.0,8.0
2025-03-17T17:00,25.0,70,19.0,0.60,997.8,9.2,1.0
2025-03-17T18:00,23.0,91,21.5,1.30,996.8,6.7,0.0
2025-03-17T19:00,21.9,95,21.1,1.20,996.1,7.8,1.0
2025-03-17T20:00,21.6,98,21.2,1.00,995.6,10.9,0.0
2025-03-17T21:00,21.9,95,21.0,0.00,995.1,7.5,7.0
2025-03-17T22:00,21.2,94,20.1,0.00,995.1,6.2,32.0
2025-03-17T23:00,20.2,97,19.7,0.00,995.2,4.2,0.0
2025-03-18T00:00,19.9,95,19.1,0.00,995.7,1.8,0.0
2025-03-18T01:00,20.9,89,19.0,0.00,995.9,9.1,0.0
2025-03-18T02:00,20.5,89,18.6,0.00,996.1,9.5,0.0
2025-03-18T03:00,20.0,89,18.2,0.00,996.1,7.3,0.0
2025-03-18T04:00,19.9,89,18.0,0.00,996.1,7.5,0.0
2025-03-18T05:00,19.5,91,18.0,0.00,995.8,8.0,0.0
2025-03-18T06:00,19.5,92,18.1,0.00,995.4,9.6,0.0
2025-03-18T07:00,19.1,93,18.0,0.00,995.0,9.7,0.0
2025-03-18T08:00,19.1,93,17.9,0.00,995.0,10.0,0.0
2025-03-18T09:00,19.1,92,17.9,0.00,995.4,8.3,0.0
2025-03-18T10:00,19.0,92,17.8,0.00,995.8,6.7,0.0
2025-03-18T11:00,21.1,86,18.6,0.00,996.4,8.5,63.0
2025-03-18T12:00,23.8,78,19.6,0.00,997.1,7.2,245.0
2025-03-18T13:00,26.1,69,19.9,0.00,997.3,7.5,457.0
2025-03-18T14:00,27.9,60,19.2,0.00,997.4,8.6,635.0
2025-03-18T15:00,29.0,53,18.4,0.00,997.3,9.3,763.0
2025-03-18T16:00,29.8,48,17.7,0.00,996.9,10.3,829.0
2025-03-18T17:00,30.4,44,16.7,0.00,996.4,10.6,825.0
2025-03-18T18:00,30.5,42,16.1,0.00,995.8,10.6,755.0
2025-03-18T19:00,30.4,43,16.4,0.00,995.1,11.8,609.0
2025-03-18T20:00,29.7,46,16.8,0.00,994.7,14.0,391.0
2025-03-18T21:00,28.0,53,17.7,0.00,994.5,13.6,198.0
2025-03-18T22:00,26.4,55,16.6,0.00,994.8,14.2,42.0
2025-03-18T23:00,25.3,57,16.1,0.00,995.0,10.7,0.0
2025-03-19T00:00,24.5,60,16.2,0.00,995.5,10.9,0.0
2025-03-19T01:00,24.6,58,15.9,0.00,995.9,11.1,0.0
2025-03-19T02:00,24.0,61,16.0,0.00,996.1,10.3,0.0
2025-03-19T03:00,23.4,64,16.2,0.00,996.1,10.3,0.0
2025-03-19T04:00,22.8,70,17.0,0.00,996.2,10.3,0.0
2025-03-19T05:00,22.2,74,17.3,0.00,996.1,11.6,0.0
2025-03-19T06:00,21.8,75,17.0,0.00,995.8,11.3,0.0
2025-03-19T07:00,21.1,76,16.8,0.00,995.5,10.1,0.0
2025-03-19T08:00,20.5,79,16.8,0.00,995.6,9.9,0.0
2025-03-19T09:00,20.0,82,16.9,0.00,995.7,10.1,0.0
2025-03-19T10:00,19.8,84,17.1,0.00,996.4,11.4,0.0
2025-03-19T11:00,21.3,81,18.0,0.00,997.1,13.7,66.0
2025-03-19T12:00,23.5,73,18.3,0.00,997.7,12.8,256.0
2025-03-19T13:00,25.2,69,19.0,0.00,998.2,12.0,466.0
2025-03-19T14:00,27.0,62,19.1,0.00,998.1,11.5,646.0
2025-03-19T15:00,28.5,53,18.0,0.00,997.7,10.8,776.0
2025-03-19T16:00,29.4,47,16.8,0.00,997.3,9.3,842.0
2025-03-19T17:00,30.0,43,16.0,0.00,996.7,8.7,836.0
2025-03-19T18:00,30.3,41,15.4,0.00,996.1,8.8,760.0
2025-03-19T19:00,30.2,39,14.9,0.00,995.5,10.5,622.0
2025-03-19T20:00,29.6,38,13.8,0.00,994.9,12.3,436.0
2025-03-19T21:00,27.8,45,14.9,0.00,994.7,10.5,226.0
2025-03-19T22:00,25.2,47,13.0,0.00,994.4,10.3,46.0
2025-03-19T23:00,24.2,47,12.2,0.00,994.8,11.0,0.0
2025-03-20T00:00,23.6,49,12.3,0.00,995.3,12.3,0.0
2025-03-20T01:00,24.0,51,13.4,0.00,996.0,14.8,0.0
2025-03-20T02:00,23.4,56,14.0,0.00,996.1,13.4,0.0
2025-03-20T03:00,22.6,56,13.5,0.00,996.0,12.2,0.0
2025-03-20T04:00,22.3,54,12.5,0.00,996.0,12.9,0.0
2025-03-20T05:00,21.9,54,12.3,0.00,995.8,14.3,0.0
2025-03-20T06:00,21.3,56,12.3,0.00,995.8,14.1,0.0
2025-03-20T07:00,20.5,60,12.4,0.00,995.6,12.2,0.0
2025-03-20T08:00,19.6,63,12.5,0.00,995.6,11.6,0.0
2025-03-20T09:00,19.1,66,12.6,0.00,995.8,11.1,0.0
2025-03-20T10:00,18.7,68,12.6,0.00,996.6,10.5,0.0
2025-03-20T11:00,20.1,67,13.9,0.00,997.2,11.7,68.0
2025-03-20T12:00,22.6,63,15.2,0.00,997.8,10.5,262.0
2025-03-20T13:00,24.8,60,16.4,0.00,997.9,10.1,474.0
2025-03-20T14:00,26.9,55,17.1,0.00,997.9,8.4,655.0
2025-03-20T15:00,28.8,51,17.5,0.00,997.5,6.8,782.0
2025-03-20T16:00,30.4,43,16.3,0.00,996.9,5.7,846.0
2025-03-20T17:00,31.3,35,14.1,0.00,996.2,4.3,838.0
2025-03-20T18:00,31.6,34,14.1,0.00,995.4,3.0,759.0
2025-03-20T19:00,31.6,35,14.2,0.00,994.8,3.9,619.0
2025-03-20T20:00,31.0,37,14.8,0.00,994.4,7.5,431.0
2025-03-20T21:00,29.0,48,17.0,0.00,994.0,7.4,207.0
2025-03-20T22:00,26.8,50,15.4,0.00,993.8,5.0,41.0
2025-03-20T23:00,25.2,51,14.4,0.00,994.1,6.9,0.0
2025-03-21T00:00,24.1,54,14.3,0.00,994.9,6.7,0.0
2025-03-21T01:00,24.7,55,15.1,0.00,994.9,6.6,0.0
2025-03-21T02:00,25.0,50,13.9,0.00,994.6,9.0,0.0
2025-03-21T03:00,24.5,51,13.6,0.00,994.4,10.9,0.0
2025-03-21T04:00,23.4,57,14.4,0.00,994.2,11.4,0.0
2025-03-21T05:00,22.5,64,15.4,0.00,993.7,10.0,0.0
2025-03-21T06:00,22.0,69,16.1,0.00,993.5,9.4,0.0
2025-03-21T07:00,21.6,73,16.5,0.00,993.5,7.3,0.0
2025-03-21T08:00,21.4,75,16.7,0.00,993.7,7.2,0.0
2025-03-21T09:00,21.2,76,16.8,0.00,994.3,7.5,0.0
2025-03-21T10:00,21.0,76,16.7,0.00,995.0,9.2,0.0
2025-03-21T11:00,22.5,73,17.5,0.00,995.8,12.4,62.0
2025-03-21T12:00,25.0,67,18.5,0.00,996.4,12.0,248.0
2025-03-21T13:00,27.0,63,19.3,0.00,996.2,13.1,444.0
2025-03-21T14:00,29.1,58,20.0,0.00,996.3,13.3,559.0
2025-03-21T15:00,30.8,52,19.9,0.00,995.9,15.2,663.0
2025-03-21T16:00,31.3,45,18.0,0.00,995.3,18.3,646.0
2025-03-21T17:00,31.4,44,17.8,0.00,994.3,18.2,650.0
2025-03-21T18:00,31.8,42,17.3,0.00,993.8,14.9,610.0
2025-03-21T19:00,31.6,42,17.1,0.00,993.2,13.8,452.0
2025-03-21T20:00,30.8,45,17.6,0.00,993.1,11.5,256.0
2025-03-21T21:00,29.5,55,19.5,0.00,992.7,6.0,122.0
2025-03-21T22:00,27.5,56,17.9,0.00,992.4,7.3,23.0
2025-03-21T23:00,27.2,54,17.2,0.00,992.7,9.9,0.0
2025-03-22T00:00,26.9,53,16.6,0.00,993.5,11.9,0.0
2025-03-22T01:00,27.0,52,16.3,0.00,993.0,11.5,0.0
2025-03-22T02:00,26.1,56,16.7,0.00,993.2,9.9,0.0
2025-03-22T03:00,25.4,60,17.0,0.00,992.9,9.5,0.0
2025-03-22T04:00,25.5,59,17.0,0.00,992.5,12.7,0.0
2025-03-22T05:00,25.4,58,16.6,0.00,992.6,12.4,0.0
2025-03-22T06:00,24.0,65,17.1,0.00,993.0,13.2,0.0
2025-03-22T07:00,21.4,87,19.1,0.10,992.9,19.6,0.0
2025-03-22T08:00,20.5,97,20.0,2.30,992.9,12.0,0.0
2025-03-22T09:00,21.0,93,19.9,0.40,992.5,12.3,0.0
2025-03-22T10:00,20.9,95,20.0,0.00,993.6,11.4,0.0
2025-03-22T11:00,21.0,96,20.3,0.10,994.5,10.1,0.0
2025-03-22T12:00,22.0,94,21.0,0.10,994.0,13.4,5.0
2025-03-22T13:00,22.1,87,19.8,0.00,994.7,18.3,26.0
2025-03-22T14:00,22.6,81,19.2,0.10,995.0,22.7,35.0
2025-03-22T15:00,23.0,77,18.9,0.30,996.0,23.5,65.0
2025-03-22T16:00,22.5,80,18.8,0.10,995.6,23.7,34.0
2025-03-22T17:00,21.6,85,18.9,0.50,994.1,21.2,12.0
2025-03-22T18:00,22.1,83,19.1,0.10,993.6,16.8,37.0
2025-03-22T19:00,22.8,81,19.4,0.10,992.1,20.7,81.0
2025-03-22T20:00,22.5,83,19.4,0.00,991.6,16.7,44.0
2025-03-22T21:00,22.4,84,19.5,0.00,991.2,14.9,160.0
2025-03-22T22:00,21.4,89,19.5,0.00,991.1,10.8,32.0
2025-03-22T23:00,20.8,93,19.5,0.00,991.3,11.1,0.0
2025-03-23T00:00,20.3,96,19.7,0.00,992.1,7.4,0.0
2025-03-23T01:00,20.1,89,18.4,0.00,992.2,8.7,0.0
2025-03-23T02:00,19.7,90,18.1,0.00,991.9,7.8,0.0
2025-03-23T03:00,19.5,90,17.9,0.00,991.7,9.3,0.0
2025-03-23T04:00,19.2,91,17.7,0.00,992.0,8.9,0.0
2025-03-23T05:00,19.0,91,17.5,0.00,992.1,8.0,0.0
2025-03-23T06:00,18.9,91,17.4,0.00,992.0,7.9,0.0
2025-03-23T07:00,18.7,91,17.2,0.00,991.6,9.4,0.0
2025-03-23T08:00,18.5,92,17.2,0.00,991.4,9.6,0.0
2025-03-23T09:00,18.3,94,17.3,0.00,991.7,7.4,0.0
2025-03-23T10:00,18.0,95,17.1,0.00,992.4,5.2,0.0
2025-03-23T11:00,20.0,90,18.2,0.00,993.1,6.2,55.0
2025-03-23T12:00,22.5,83,19.5,0.00,993.9,4.2,222.0
2025-03-23T13:00,25.0,75,20.3,0.00,993.5,4.5,432.0
2025-03-23T14:00,26.8,68,20.3,0.00,993.7,4.4,618.0
2025-03-23T15:00,27.9,63,20.3,0.00,993.8,4.2,744.0
2025-03-23T16:00,28.7,61,20.5,0.00,992.8,4.8,797.0
2025-03-23T17:00,29.4,59,20.5,0.00,992.0,6.5,796.0
2025-03-23T18:00,29.9,58,20.6,0.00,990.7,8.8,690.0
2025-03-23T19:00,30.0,56,20.4,0.00,990.0,7.9,525.0
2025-03-23T20:00,29.8,57,20.2,0.00,989.8,4.6,351.0
2025-03-23T21:00,29.0,64,21.5,0.00,989.6,0.5,161.0
2025-03-23T22:00,26.0,80,22.4,0.00,990.5,4.2,21.0
2025-03-23T23:00,24.8,83,21.8,0.00,990.5,5.1,0.0
2025-03-24T00:00,24.6,79,20.9,0.00,991.0,8.4,0.0
2025-03-24T01:00,25.4,71,19.9,0.00,991.7,9.0,0.0
2025-03-24T02:00,25.5,70,19.6,0.00,991.7,9.4,0.0
2025-03-24T03:00,25.0,72,19.6,0.00,991.2,6.8,0.0
2025-03-24T04:00,24.5,73,19.5,0.00,991.5,8.0,0.0
2025-03-24T05:00,24.2,74,19.2,0.00,990.9,8.0,0.0
2025-03-24T06:00,23.8,76,19.2,0.00,990.7,9.0,0.0
2025-03-24T07:00,23.0,80,19.5,0.00,990.4,6.5,0.0
2025-03-24T08:00,22.6,84,19.8,0.10,990.7,2.0,0.0
2025-03-24T09:00,22.1,87,19.8,0.00,990.8,4.8,0.0
2025-03-24T10:00,21.4,91,19.8,0.00,991.2,6.3,0.0
2025-03-24T11:00,22.5,88,20.5,0.00,991.8,6.7,42.0
2025-03-24T12:00,24.2,85,21.6,0.10,992.4,4.1,81.0
2025-03-24T13:00,27.0,73,21.8,0.00,992.9,6.4,373.0
2025-03-24T14:00,28.4,70,22.2,0.00,992.9,5.4,565.0
2025-03-24T15:00,29.8,65,22.5,0.00,992.4,3.9,714.0
2025-03-24T16:00,30.6,61,22.3,0.10,992.0,2.8,767.0
2025-03-24T17:00,30.9,59,21.9,0.10,991.5,3.3,618.0
2025-03-24T18:00,31.0,59,22.1,0.10,990.6,4.8,593.0
2025-03-24T19:00,30.7,58,21.5,0.10,989.9,3.2,478.0
2025-03-24T20:00,28.7,68,22.2,0.40,990.0,7.2,167.0
2025-03-24T21:00,25.9,81,22.2,0.00,990.5,11.4,88.0
2025-03-24T22:00,24.8,83,21.6,0.00,990.8,5.8,13.0
2025-03-24T23:00,23.9,88,21.8,0.10,991.8,15.1,0.0
2025-03-25T00:00,22.8,92,21.3,0.00,992.1,9.2,0.0
2025-03-25T01:00,24.0,83,21.0,1.40,992.5,13.8,0.0
2025-03-25T02:00,22.2,92,20.9,3.40,993.4,20.9,0.0
2025-03-25T03:00,21.9,92,20.6,0.10,992.9,6.4,0.0
2025-03-25T04:00,21.6,93,20.5,0.00,992.5,8.4,0.0
2025-03-25T05:00,21.5,93,20.3,0.00,992.1,7.7,0.0
2025-03-25T06:00,21.5,96,20.9,0.00,992.1,12.2,0.0
2025-03-25T07:00,21.8,97,21.2,0.00,992.2,8.8,0.0
2025-03-25T08:00,21.5,98,21.0,0.00,992.1,5.1,0.0
2025-03-25T09:00,21.2,98,20.9,0.00,992.7,3.4,0.0
2025-03-25T10:00,21.3,96,20.7,0.00,992.7,7.5,0.0
2025-03-25T11:00,22.1,95,21.2,0.40,993.8,4.8,11.0
2025-03-25T12:00,23.2,91,21.7,0.00,994.5,4.3,71.0
2025-03-25T13:00,22.0,96,21.4,1.60,994.1,15.3,0.0
2025-03-25T14:00,23.1,96,22.5,3.30,995.5,6.5,2.0
2025-03-25T15:00,22.8,98,22.5,2.80,995.4,7.1,0.0
2025-03-25T16:00,23.5,95,22.7,3.90,994.7,4.1,1.0
2025-03-25T17:00,23.6,95,22.8,4.00,994.6,7.2,17.0
2025-03-25T18:00,24.0,91,22.4,0.30,993.6,11.0,8.0
2025-03-25T19:00,24.6,86,22.0,0.10,993.1,9.2,19.0
2025-03-25T20:00,25.4,81,21.9,0.10,993.2,12.4,141.0
2025-03-25T21:00,24.9,83,21.9,0.00,993.1,12.5,33.0
2025-03-25T22:00,23.8,90,22.1,0.00,993.4,11.5,7.0
2025-03-25T23:00,23.1,95,22.2,0.00,993.5,9.0,0.0
2025-03-26T00:00,22.9,96,22.2,0.00,993.8,10.9,0.0
2025-03-26T01:00,22.0,92,20.6,0.00,993.7,9.9,0.0
2025-03-26T02:00,21.8,94,20.8,0.00,994.2,10.2,0.0
2025-03-26T03:00,21.8,95,20.9,0.00,993.9,11.4,0.0
2025-03-26T04:00,21.5,96,20.8,0.00,994.1,9.4,0.0
2025-03-26T05:00,21.4,96,20.6,0.00,994.0,8.2,0.0
2025-03-26T06:00,21.2,96,20.5,0.00,993.6,9.2,0.0
2025-03-26T07:00,21.0,96,20.4,0.00,993.2,9.0,0.0
2025-03-26T08:00,21.0,95,20.2,0.00,992.8,9.9,0.0
2025-03-26T09:00,21.0,95,20.1,0.00,993.3,9.8,0.0
2025-03-26T10:00,20.6,97,20.1,2.20,993.6,8.1,0.0
2025-03-26T11:00,21.3,96,20.6,0.00,994.1,8.8,16.0
2025-03-26T12:00,22.4,93,21.2,0.80,994.5,10.3,73.0
2025-03-26T13:00,25.4,76,20.8,0.00,994.4,12.1,396.0
2025-03-26T14:00,27.0,70,21.0,0.00,994.5,11.4,509.0
2025-03-26T15:00,28.3,65,21.0,0.00,994.1,17.3,486.0
2025-03-26T16:00,27.5,68,21.2,0.60,993.9,15.6,184.0
2025-03-26T17:00,27.5,70,21.5,0.00,993.1,19.2,118.0
2025-03-26T18:00,27.5,72,21.9,0.00,992.4,18.0,352.0
2025-03-26T19:00,27.6,71,21.8,0.00,991.8,14.3,314.0
2025-03-26T20:00,27.6,70,21.8,0.00,991.3,11.7,178.0
2025-03-26T21:00,27.3,71,21.6,0.00,991.1,10.2,116.0
2025-03-26T22:00,26.0,77,21.6,0.00,991.4,7.3,22.0
2025-03-26T23:00,25.2,81,21.8,0.00,991.5,6.3,0.0
2025-03-27T00:00,24.7,85,22.0,0.00,992.2,6.2,0.0
2025-03-27T01:00,24.5,89,22.7,0.00,992.2,3.4,0.0
2025-03-27T02:00,24.6,88,22.5,0.00,992.5,3.9,0.0
2025-03-27T03:00,24.8,85,22.1,0.00,992.3,7.5,0.0
2025-03-27T04:00,24.1,89,22.2,0.00,992.0,6.6,0.0
2025-03-27T05:00,23.5,93,22.4,0.00,991.8,7.2,0.0
2025-03-27T06:00,23.3,94,22.3,0.00,991.6,7.7,0.0
2025-03-27T07:00,23.3,92,22.0,0.00,990.8,10.9,0.0
2025-03-27T08:00,23.2,91,21.6,0.00,990.2,12.8,0.0
2025-03-27T09:00,22.4,93,21.2,1.90,991.4,1.8,0.0
2025-03-27T10:00,22.0,99,21.9,19.80,993.4,16.8,0.0
2025-03-27T11:00,22.3,98,22.0,0.20,992.8,11.2,0.0
2025-03-27T12:00,23.1,95,22.3,0.00,994.0,12.4,29.0
2025-03-27T13:00,25.1,84,22.2,5.80,993.8,4.2,298.0
2025-03-27T14:00,24.1,92,22.8,3.80,993.0,14.9,37.0
2025-03-27T15:00,26.0,87,23.6,0.20,992.8,7.0,216.0
2025-03-27T16:00,28.1,76,23.5,0.00,992.1,14.8,489.0
2025-03-27T17:00,28.8,76,24.0,0.00,990.9,11.6,524.0
2025-03-27T18:00,28.5,74,23.5,0.10,990.2,10.3,219.0
2025-03-27T19:00,26.6,81,23.1,3.80,990.2,10.1,87.0
2025-03-27T20:00,24.4,94,23.5,4.00,990.5,13.8,9.0
2025-03-27T21:00,23.9,91,22.3,0.20,990.4,6.4,24.0
2025-03-27T22:00,23.2,95,22.4,0.10,990.3,2.5,0.0
2025-03-27T23:00,22.6,98,22.3,1.40,990.9,5.4,0.0
2025-03-28T00:00,22.7,97,22.2,0.00,990.9,3.1,0.0
2025-03-28T01:00,22.4,97,22.0,1.10,991.8,15.3,0.0
2025-03-28T02:00,22.5,97,22.0,0.00,991.6,15.2,0.0
2025-03-28T03:00,22.2,96,21.6,0.00,991.2,15.1,0.0
2025-03-28T04:00,22.0,97,21.4,0.00,991.2,15.4,0.0
2025-03-28T05:00,21.8,97,21.3,0.00,990.9,13.8,0.0
2025-03-28T06:00,21.8,97,21.2,0.00,990.5,14.4,0.0
2025-03-28T07:00,21.7,98,21.3,0.00,989.8,15.1,0.0
2025-03-28T08:00,21.8,97,21.3,0.00,989.3,15.1,0.0
2025-03-28T09:00,21.8,96,21.2,0.00,989.9,12.9,0.0
2025-03-28T10:00,21.8,96,21.1,0.00,990.3,13.3,0.0
2025-03-28T11:00,22.5,96,21.9,0.00,990.0,15.8,43.0
2025-03-28T12:00,23.7,92,22.4,3.80,991.9,13.3,130.0
2025-03-28T13:00,24.0,90,22.1,0.00,990.5,20.5,51.0
2025-03-28T14:00,26.1,84,23.2,0.00,991.9,11.0,158.0
2025-03-28T15:00,27.5,78,23.2,1.50,993.3,8.2,277.0
2025-03-28T16:00,26.6,82,23.4,2.20,992.0,17.3,203.0
2025-03-28T17:00,26.0,86,23.4,0.00,991.1,6.9,0.0
2025-03-28T18:00,27.0,82,23.7,0.00,990.2,7.4,30.0
2025-03-28T19:00,27.1,82,23.9,0.00,990.3,8.1,3.0
2025-03-28T20:00,26.7,83,23.6,0.20,991.4,9.2,4.0
2025-03-28T21:00,25.5,90,23.8,0.10,990.6,7.9,3.0
2025-03-28T22:00,24.7,93,23.5,0.00,991.1,8.0,0.0
2025-03-28T23:00,24.2,96,23.5,0.00,991.5,5.4,0.0
2025-03-29T00:00,24.1,97,23.5,0.00,991.6,10.4,0.0
2025-03-29T01:00,24.5,91,22.9,0.00,991.0,11.1,0.0
2025-03-29T02:00,24.0,93,22.8,0.00,992.6,9.2,0.0
2025-03-29T03:00,23.6,94,22.6,0.00,993.0,3.1,0.0
2025-03-29T04:00,23.5,96,22.7,0.00,992.9,5.7,0.0
2025-03-29T05:00,23.0,97,22.5,0.00,992.9,4.6,0.0
2025-03-29T06:00,22.7,98,22.4,0.00,993.0,3.6,0.0
2025-03-29T07:00,22.6,99,22.5,0.00,992.5,4.8,0.0
2025-03-29T08:00,22.2,99,22.1,0.00,991.9,4.0,0.0
2025-03-29T09:00,22.0,100,21.9,0.00,992.0,4.3,0.0
2025-03-29T10:00,21.5,100,21.5,0.00,992.6,3.3,0.0
2025-03-29T11:00,23.0,96,22.2,0.00,993.3,7.1,17.0
2025-03-29T12:00,24.6,89,22.8,0.00,994.2,5.5,144.0
2025-03-29T13:00,25.0,84,22.1,0.00,994.1,7.7,167.0
2025-03-29T14:00,26.5,77,22.0,0.00,994.6,8.2,381.0
2025-03-29T15:00,27.7,71,22.0,0.00,994.4,6.9,606.0
2025-03-29T16:00,28.6,66,21.7,0.00,993.7,4.3,668.0
2025-03-29T17:00,29.4,63,21.5,0.00,993.2,4.9,693.0
2025-03-29T18:00,29.6,61,21.2,0.00,992.5,5.3,418.0
2025-03-29T19:00,29.4,61,21.1,0.00,991.6,6.4,374.0
2025-03-29T20:00,29.1,62,21.2,0.00,990.9,5.9,336.0
2025-03-29T21:00,28.1,71,22.4,0.00,990.8,5.2,161.0
2025-03-29T22:00,26.2,77,22.0,0.00,990.7,2.5,22.0
2025-03-29T23:00,25.4,81,21.9,0.00,990.9,1.5,0.0
2025-03-30T00:00,24.4,87,22.1,0.00,991.5,4.7,0.0
2025-03-30T01:00,24.4,79,20.5,0.00,992.0,9.5,0.0
2025-03-30T02:00,23.9,85,21.3,0.00,992.1,10.1,0.0
2025-03-30T03:00,23.5,89,21.5,0.00,991.8,8.8,0.0
2025-03-30T04:00,23.1,90,21.4,0.00,991.6,9.0,0.0
2025-03-30T05:00,22.8,91,21.2,0.00,991.1,9.1,0.0
2025-03-30T06:00,22.5,92,21.1,0.00,991.0,9.0,0.0
2025-03-30T07:00,22.1,94,21.1,0.00,990.9,7.7,0.0
2025-03-30T08:00,21.9,95,21.0,0.00,990.6,7.6,0.0
2025-03-30T09:00,21.8,95,20.9,0.00,990.8,7.3,0.0
2025-03-30T10:00,21.6,95,20.7,0.00,991.4,7.0,0.0
2025-03-30T11:00,22.8,93,21.5,0.00,991.6,9.8,49.0
2025-03-30T12:00,24.5,87,22.2,0.00,992.2,10.9,218.0
2025-03-30T13:00,26.5,82,23.1,0.00,992.4,12.4,417.0
2025-03-30T14:00,28.0,75,23.2,0.00,991.8,14.0,587.0
2025-03-30T15:00,29.4,68,22.8,0.00,991.3,15.9,706.0
2025-03-30T16:00,30.3,63,22.4,0.00,990.2,16.2,739.0
2025-03-30T17:00,30.8,60,22.0,0.00,989.4,16.0,704.0
2025-03-30T18:00,31.1,58,21.9,0.00,988.5,15.1,618.0
2025-03-30T19:00,31.1,58,21.8,0.00,987.5,14.2,493.0
2025-03-30T20:00,30.6,62,22.5,0.00,987.1,11.9,347.0
2025-03-30T21:00,29.4,70,23.4,0.00,986.6,6.1,153.0
2025-03-30T22:00,27.4,76,22.9,0.00,986.5,6.0,21.0
2025-03-30T23:00,27.0,76,22.5,0.00,987.2,7.3,0.0
2025-03-31T00:00,26.7,77,22.4,0.00,988.1,9.3,0.0
2025-03-31T01:00,26.6,74,21.5,0.00,988.5,8.9,0.0
2025-03-31T02:00,26.3,74,21.4,0.00,988.8,10.0,0.0
2025-03-31T03:00,25.9,76,21.2,0.00,989.4,11.4,0.0
2025-03-31T04:00,25.6,76,21.0,0.00,989.5,12.2,0.0
2025-03-31T05:00,25.4,76,20.8,0.00,989.4,13.8,0.0
2025-03-31T06:00,25.0,77,20.8,0.00,988.8,12.9,0.0
2025-03-31T07:00,24.5,80,20.8,0.00,988.9,12.2,0.0
2025-03-31T08:00,24.2,81,20.8,0.00,988.9,11.8,0.0
2025-03-31T09:00,24.1,82,20.8,0.00,989.7,10.8,0.0
2025-03-31T10:00,23.8,84,20.8,0.00,991.5,5.4,0.0
2025-03-31T11:00,23.5,87,21.2,1.40,993.1,10.7,10.0
2025-03-31T12:00,23.0,93,21.8,0.30,994.1,9.2,0.0
2025-03-31T13:00,24.1,86,21.7,0.10,993.4,12.4,35.0
2025-03-31T14:00,24.0,89,22.0,2.10,994.3,21.7,142.0
2025-03-31T15:00,22.8,93,21.6,0.70,994.6,8.2,0.0
2025-03-31T16:00,24.3,87,22.0,1.20,993.8,11.2,41.0
2025-03-31T17:00,25.9,84,23.0,0.70,992.7,10.1,137.0
2025-03-31T18:00,26.0,82,22.6,0.10,992.5,13.1,59.0
2025-03-31T19:00,26.1,78,22.0,0.00,992.6,14.1,121.0
2025-03-31T20:00,24.4,83,21.2,0.10,992.8,21.4,32.0
2025-03-31T21:00,21.5,85,18.9,0.00,993.4,19.4,0.0
2025-03-31T22:00,20.9,85,18.1,0.00,994.4,20.2,0.0
2025-03-31T23:00,20.1,84,17.5,0.10,995.5,22.0,0.0
2025-04-01T00:00,19.6,85,17.1,0.10,996.6,22.7,0.0
2025-04-01T01:00,19.1,87,16.9,0.10,997.1,19.3,0.0
2025-04-01T02:00,18.7,89,16.8,0.10,997.5,18.8,0.0
2025-04-01T03:00,18.5,90,16.8,0.10,997.4,20.3,0.0
2025-04-01T04:00,18.1,90,16.5,0.00,997.4,20.6,0.0
2025-04-01T05:00,18.0,90,16.4,0.00,997.0,20.2,0.0
2025-04-01T06:00,18.0,89,16.2,0.00,996.8,20.4,0.0
2025-04-01T07:00,17.9,89,16.0,0.20,996.6,21.2,0.0
2025-04-01T08:00,17.5,89,15.6,0.10,996.4,21.1,0.0
